GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_MELANOGENESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_MELANOMA
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_MISMATCH_REPAIR
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_MTOR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_N_GLYCAN_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NITROGEN_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NON_HOMOLOGOUS_END_JOINING
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NON_SMALL_CELL_LUNG_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NOTCH_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_NUCLEOTIDE_EXCISION_REPAIR
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_O_GLYCAN_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_OLFACTORY_TRANSDUCTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_ONE_CARBON_POOL_BY_FOLATE
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_OOCYTE_MEIOSIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_OTHER_GLYCAN_DEGRADATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_OXIDATIVE_PHOSPHORYLATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_P53_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PANCREATIC_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PARKINSONS_DISEASE
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PATHWAYS_IN_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PENTOSE_PHOSPHATE_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PEROXISOME
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PHENYLALANINE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PPAR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PRIMARY_IMMUNODEFICIENCY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PRION_DISEASES
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROPANOATE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROSTATE_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROTEASOME
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROTEIN_EXPORT
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PURINE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PYRIMIDINE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_PYRUVATE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_REGULATION_OF_AUTOPHAGY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RENAL_CELL_CARCINOMA
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RENIN_ANGIOTENSIN_SYSTEM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RETINOL_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RIBOFLAVIN_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RIBOSOME
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RNA_DEGRADATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_RNA_POLYMERASE
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SELENOAMINO_ACID_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SMALL_CELL_LUNG_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SPHINGOLIPID_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SPLICEOSOME
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_STARCH_AND_SUCROSE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_STEROID_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_STEROID_HORMONE_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SULFUR_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TASTE_TRANSDUCTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TGF_BETA_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_THYROID_CANCER
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TIGHT_JUNCTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TRYPTOPHAN_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TYPE_I_DIABETES_MELLITUS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TYPE_II_DIABETES_MELLITUS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_TYROSINE_METABOLISM
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VEGF_SIGNALING_PATHWAY
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VIBRIO_CHOLERAE_INFECTION
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_VIRAL_MYOCARDITIS
C2: Curated Gene Sets	CP: Canonical Pathway	KEGG_WNT_SIGNALING_PATHWAY
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KENNY_CTNNB1_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KENNY_CTNNB1_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KERLEY_RESPONSE_TO_CISPLATIN_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KERLEY_RESPONSE_TO_CISPLATIN_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KESHELAVA_MULTIPLE_DRUG_RESISTANCE
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KHETCHOUMIAN_TRIM24_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KHETCHOUMIAN_TRIM24_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_CALB1_CORR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_CALB1_CORR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_DURATION_CORR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_DURATION_CORR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_GASTRIC_CANCER_CHEMOSENSITIVITY
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_GERMINAL_CENTER_T_HELPER_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_GERMINAL_CENTER_T_HELPER_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_GLIS2_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_GLIS2_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_HYPOXIA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_LIVER_CANCER_POOR_SURVIVAL_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_LIVER_CANCER_POOR_SURVIVAL_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_LRRC3B_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYC_AMPLIFICATION_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYC_AMPLIFICATION_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYCL1_AMPLIFICATION_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYCL1_AMPLIFICATION_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYCN_AMPLIFICATION_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_MYCN_AMPLIFICATION_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_PTEN_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_PTEN_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_TIAL1_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_12HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_12HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_8HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_8HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KIM_WT1_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KINNEY_DNMT1_METHYLATION_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KLEIN_TARGETS_OF_BCR_ABL1_FUSION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOBAYASHI_EGFR_SIGNALING_24HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOBAYASHI_EGFR_SIGNALING_24HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOBAYASHI_EGFR_SIGNALING_6HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOBAYASHI_EGFR_SIGNALING_6HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOBAYASHI_RESPONSE_TO_ROMIDEPSIN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOHOUTEK_CCNT1_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOHOUTEK_CCNT2_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOINUMA_COLON_CANCER_MSI_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOINUMA_COLON_CANCER_MSI_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOMMAGANI_TP63_GAMMA_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_COLON_CANCER_HCP_WITH_H3K27ME1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_COLON_CANCER_HCP_WITH_H3K27ME3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_EZH2_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_HYPOXIA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONDO_PROSTATE_CANCER_WITH_H3K27ME3
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONG_E2F1_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KONG_E2F3_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_CHORIOCARCINOMA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_CHORIOCARCINOMA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_CHORIOCARCINOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_CORRELATED_WITH_POU5F1
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_EMBRYONAL_CARCINOMA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_EMBRYONAL_CARCINOMA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_EMBRYONAL_CARCINOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_SEMINOMA_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_SEMINOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_TERATOMA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_TERATOMA_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_YOLK_SAC_TUMOR
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KORKOLA_YOLK_SAC_TUMOR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOYAMA_SEMA3B_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KOYAMA_SEMA3B_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRASNOSELSKAYA_ILF3_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRASNOSELSKAYA_ILF3_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KREPPEL_CD99_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIEG_HYPOXIA_NOT_VIA_KDM3A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIEG_HYPOXIA_VIA_KDM3A
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIEG_KDM3A_TARGETS_NOT_HYPOXIA
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIGE_AMINO_ACID_DEPRIVATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRISHNAN_FURIN_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KRISHNAN_FURIN_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUMAR_AUTOPHAGY_NETWORK
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUMAR_TARGETS_OF_MLL_AF9_FUSION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUNINGER_IGF1_VS_PDGFB_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUNINGER_IGF1_VS_PDGFB_TARGETS_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KUWANO_RNA_STABILIZED_BY_NO
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_4NQO
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_4NQO_OR_UV
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_BY_UV
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_DNA_DAMAGE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_NORMAL_AGING_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_NORMAL_AGING_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_RESPONSE_TO_H2O2
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_WERNER_SYNDROM_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	KYNG_WERNER_SYNDROM_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LA_MEN1_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LAIHO_COLORECTAL_CANCER_SERRATED_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LAIHO_COLORECTAL_CANCER_SERRATED_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LAMB_CCND1_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDEMAINE_LUNG_METASTASIS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_BREAST_CANCER_PROGRESSION_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_BREAST_CANCER_PROGRESSION_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_TUMORS_324_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_TUMORS_324_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_TUMORS_65_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANDIS_ERBB2_BREAST_TUMORS_65_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LANG_MYB_FAMILY_TARGETS
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LASTOWSKA_COAMPLIFIED_WITH_MYCN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LAU_APOPTOSIS_CDKN2A_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LAU_APOPTOSIS_CDKN2A_UP
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LE_EGR2_TARGETS_DN
C2: Curated Gene Sets	CPG: Chemical and Genetic Perturbations	LE_EGR2_TARGETS_UP
