GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4465
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4468
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4469
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4470
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4471
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4472
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4473
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4474.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4474.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4475
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4476
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4477A
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4477B
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4478
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR448
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4480
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4481
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4482.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4482.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4483
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4484
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4485.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4486
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4487
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4489
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4490
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4491
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4492
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4493
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4494
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4495
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4496
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4497
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4498
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4499
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR449A
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR449B.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR449B.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR449C.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR449C.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4500
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4501
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4502
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4503
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4504
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4505
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4506
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4507
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4509
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR450A.1.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR450A.2.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR450B.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR450B.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4510
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4511
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4512
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4513
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4514
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4515
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4516
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4517
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4518
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4519
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR451A
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR451B
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR452.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR452.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4520.2.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4520.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4520.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4521
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4522
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4524A.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4524A.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4524B.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4524B.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4525
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4526
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4527
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4528
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4529.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4529.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4530
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4531
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4533
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4534
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4535
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4536.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4536.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4537
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4538
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4539
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR454.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR454.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4540
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR455.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR455.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4632.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4633.3P.MIR6500.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4633.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4635
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4636
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4637
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4638.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4638.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4639.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4639.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4640.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4640.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4641
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4642
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4643
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4644
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4645.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4645.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4646.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4646.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4647.MIR4662B
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4648
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4649.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4649.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4650.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4650.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4651
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4652.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4652.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4653.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4653.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4654
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4656
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4657
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4658
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4659A.3P.MIR4659B.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4659A.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4659B.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR466
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4660
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4661.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4661.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4662A.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4662A.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4663
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4664.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4665.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4666A.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4666A.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4666B
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4667.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4667.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4668.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4668.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4669
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4670.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4671.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4671.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4672
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4673
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4675
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4676.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4676.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4677.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4677.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4678
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4679
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4680.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4680.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4681
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4682
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4683
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4684.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4684.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4685.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4685.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4686
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4687.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4687.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4688
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4689
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4690.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4690.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4691.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4691.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4692
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4693.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4693.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4694.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4694.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4695.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4695.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4696
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4697.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4697.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4698
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4699.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4699.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4700.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4700.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4701.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4701.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4703.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4703.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4704.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4704.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4705
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4707.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4708.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4708.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4709.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4709.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4710
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4711.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4711.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4712.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4712.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4713.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4713.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4714.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4714.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4715.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4715.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4716.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4716.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4717.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4717.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4718
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4719
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4720.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4720.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4721
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4722.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4722.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4723.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4723.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4724.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4724.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4725.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4725.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4726.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4726.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4727.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4727.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4728.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4728.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4729
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4730
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4731.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4731.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4732.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4732.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4733.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4733.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4735.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4735.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4736
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4737
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4738.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4739
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4740.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4740.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4741
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4742.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4742.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4743.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4744
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4745.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4746.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4747.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4748
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4749.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4749.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4750.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4751
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4752
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4753.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4753.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4755.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4755.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4756.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4756.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4757.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4758.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4759
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4760.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4760.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4761.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4761.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4762.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4762.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4763.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4763.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4764.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4764.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4765
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4766.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4766.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4768.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4768.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4769.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4769.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4771
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4772.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4772.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4773
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4774.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4774.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4776.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4776.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4777.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4777.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4778.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4778.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4779
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4780
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4781.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4781.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4782.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4782.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4784
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4786.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4786.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4787.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4789.3P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4789.5P
C3: Regulatory Target Gene Sets	MIR: microRNA Targets	MIR4790.3P
